
[ Jumat, 06 - 04 - 2018 | 19:43:11 ] 'bool' object is not callable
[ Jumat, 06 - 04 - 2018 | 19:43:14 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:43:16 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:43:18 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:43:20 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:43:22 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:43:32 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:43:33 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:43:35 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:43:37 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:43:39 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:43:51 ] 'bool' object is not callable
[ Jumat, 06 - 04 - 2018 | 19:43:54 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:43:56 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:43:58 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:44:01 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 19:44:02 ] must be str, not NoneType
[ Jumat, 06 - 04 - 2018 | 20:10:05 ] Expecting value: line 1 column 1 (char 0)
[ Jumat, 06 - 04 - 2018 | 20:11:02 ] Expecting value: line 1 column 1 (char 0)
[ Jumat, 06 - 04 - 2018 | 20:11:45 ] local variable 'bkey' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 20:12:49 ] Expecting value: line 1 column 1 (char 0)
[ Jumat, 06 - 04 - 2018 | 20:15:07 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 20:26:37 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 20:31:46 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 20:32:12 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 20:32:46 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 20:35:23 ] TalkException(code=10, reason='not a member', parameterMap={})
[ Jumat, 06 - 04 - 2018 | 20:35:40 ] 'bool' object is not callable
[ Jumat, 06 - 04 - 2018 | 20:50:36 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 20:50:53 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 20:54:25 ] name 'stk_pkg_id' is not defined
[ Jumat, 06 - 04 - 2018 | 20:57:22 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 20:58:04 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 20:59:25 ] local variable 'at' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 21:02:07 ] local variable 'at' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 21:07:28 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 21:07:48 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 21:08:33 ] Download object failure.
[ Jumat, 06 - 04 - 2018 | 21:17:23 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 21:17:47 ] Download object failure.
[ Jumat, 06 - 04 - 2018 | 21:18:14 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 21:21:57 ] Download object failure.
[ Jumat, 06 - 04 - 2018 | 21:24:01 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 21:28:51 ] 'createdTime'
[ Jumat, 06 - 04 - 2018 | 21:28:51 ] 'createdTime'
